Product category,Product subcategory,Product rating,Transaction number,Transaction date,Customer ID,Seller ID,Base Price,Discounts percentage,Service charge percentage,Product ID,Total amount per unit,Age,State code,Income annual,Occupation level,Income annual,Product score 1,Product score 2
C2,SC1,1,788506,27-06-2022,598533,593860,29,1.41,1.52,86,29.0319,,,,,,45.5,-6.05
C2,SC1,6,569054,21-03-2022,458329,255774,51.38,0.97,1.41,81,51.606072,,,,,,89.07,1.15
C5,SC2,2,866248,22-03-2022,194542,554631,32.04,1.31,1.37,300,32.059224,47,23,,1,873003,52.06,-4.55
C1,SC3,6,882168,11-04-2022,918693,642533,49.86,1.17,1.66,67,50.104314,,,,,,86.79,0.15
C4,SC1,1,164837,02-03-2022,926794,928785,21.69,0.58,1.38,216,21.86352,,,,,,34.535,-1.9
C1,SC1,5,389134,22-08-2022,199599,194273,29.99,0.71,1,18,30.076971,,,,,,54.985,1.45
C2,SC1,2,649178,05-07-2022,467553,554631,25.83,0.4,1.04,89,25.995312,63,19,,1,632481,42.745,0
C1,SC1,3,907842,08-06-2022,872610,539784,29.3,1.82,1.37,19,29.16815,,,,,,49.95,-6.1
C1,SC1,7,811641,20-07-2022,148828,702163,46.49,1.33,,15,46.527192,63,16,,1,902503,83.735,0.35
C3,SC1,4,238566,08-05-2022,570544,647438,43.17,1.1,1.6,144,43.38585,,,,,,72.755,-1.5
C3,SC2,2,155403,30-07-2022,488014,730238,28.94,1.1,1.77,164,29.133898,,,,,,47.41,-3.5
C3,SC1,1,598393,09-03-2022,791350,647438,27.73,0.57,1.54,148,27.998981,,,,,,43.595,-1.85
C2,SC3,2,224124,03-04-2022,912472,495456,19.87,0.04,2.22,130,20.303166,,,,,,33.805,1.8
C1,SC1,4,945261,09-08-2022,780104,730238,30.84,0.61,1,26,30.960276,,,,,,54.26,0.95
C4,SC1,3,585206,26-07-2022,346287,255774,22.79,0.84,1.76,215,22.999668,,,,,,40.185,-1.2
C2,SC1,5,799229,11-06-2022,644351,702163,28.85,0.04,1.26,77,29.20197,,,,,,53.275,4.8
C2,SC2,5,208283,29-05-2022,172928,702163,24.55,0.67,1.29,96,24.70221,,,,,,46.825,1.65
C2,SC2,7,992715,09-04-2022,817381,791247,44.69,0.4,,104,44.993892,,,,,,81.035,5
C3,SC1,4,177752,10-08-2022,290977,495456,15.06,0.3,1.33,148,15.215118,40,25,,2,800374,30.59,2.5
C1,SC1,2,585892,28-08-2022,492953,642533,51.9,0.59,1.37,19,52.30482,,,,,,81.85,-0.95
C3,SC1,5,903155,23-05-2022,908498,928785,30.64,0.53,2.02,137,31.096536,,,,,,55.96,2.35
C2,SC1,1,794840,05-07-2022,497327,730238,71.79,0.94,1.6,86,72.263814,,,,,,109.685,-3.7
C1,SC1,3,749727,16-06-2022,226964,194273,34.06,1.12,1.24,19,34.100872,,,,,,57.09,-2.6
C2,SC2,4,698236,16-06-2022,348881,373981,18.26,0.91,,99,18.418862,,,,,,35.39,-0.55
C3,SC1,7,639319,09-08-2022,850329,194273,38.99,1.61,1.18,147,38.822343,,,,,,72.485,-1.05
C1,SC1,7,120671,14-07-2022,185952,495456,15.38,2,1.28,11,15.269264,,,,,,37.07,-3
C3,SC1,2,698234,17-06-2022,115889,702163,18.12,1.31,1.62,147,18.176172,,,,,,31.18,-4.55
C4,SC2,3,532291,15-05-2022,606858,539784,41.89,0.8,1.22,235,42.065938,56,20,,1,530872,68.835,-1
C5,SC3,7,920479,19-04-2022,773227,220597,21.29,0.87,1.08,310,21.334709,,,,,,45.935,2.65
C2,SC1,3,215065,13-04-2022,849290,791247,38.01,0.07,1.42,81,38.523135,,,,,,63.015,2.65
C4,SC2,6,328514,07-07-2022,348749,593860,24.95,1.03,1.01,239,24.94501,,,,,,49.425,0.85
C3,SC2,2,256522,08-07-2022,491196,800480,38.29,0.07,1.86,164,38.975391,,,,,,61.435,1.65
C5,SC1,5,164615,17-07-2022,532601,435856,81.88,0.67,1.59,264,82.633296,,,,,,132.82,1.65
C4,SC2,3,445262,23-07-2022,952816,709568,66.85,0.7,1.1,222,67.1174,,,,,,106.275,-0.5
C2,SC2,3,811514,09-05-2022,505884,194273,33.86,0.2,1.22,99,34.205372,,,,,,56.79,2
C1,SC1,8,116160,13-06-2022,430419,495456,61.27,1.76,1.56,15,61.14746,,,,,,107.905,-0.8
C3,SC1,3,330167,12-07-2022,346715,539784,54.12,1.49,1.8,137,54.287772,50,11,,2,585624,87.18,-4.45
C2,SC2,3,244795,07-07-2022,614921,220597,64.97,0.3,2.38,104,66.321376,,,,,,103.455,1.5
C2,SC2,1,400674,30-08-2022,985150,647438,28.74,0.38,1.47,103,29.053266,,,,,,45.11,-0.9
C1,SC2,2,748040,06-05-2022,835032,800480,31.81,1.01,1.16,48,31.857715,,,,,,51.715,-3.05
C1,SC1,2,906747,04-05-2022,890288,554631,40.49,1.19,1.22,11,40.502147,,,,,,64.735,-3.95
C4,SC2,6,623313,23-05-2022,173448,220597,23.12,0.5,1.14,238,23.267968,,,,,,46.68,3.5
C1,SC2,1,861761,25-05-2022,980670,255774,32.72,0.31,1.48,45,33.102824,,,,,,51.08,-0.55
C2,SC1,2,620996,30-04-2022,463108,554631,16.49,0.68,1.51,87,16.626867,,,,,,28.735,-1.4
C3,SC2,6,614975,30-08-2022,532299,373981,17.74,0.18,1.45,166,17.965298,,,,,,38.61,5.1
C1,SC3,4,385699,21-03-2022,732768,373981,15.79,0.8,1.07,57,15.832633,,,,,,31.685,0
C1,SC1,1,278560,13-07-2022,970780,642533,17.7,1.02,1.05,18,17.70531,,,,,,28.55,-4.1
,SC1,2,594410,22-06-2022,500619,495456,59.89,1.27,1.68,147,60.135549,,,,,,93.835,-4.35
C3,SC1,8,539186,20-04-2022,437440,672428,47.07,0.05,1.86,137,47.921967,,,,,,86.605,7.75
C2,SC3,2,419918,18-05-2022,172928,569028,26.37,0.69,1.97,127,26.707536,,,,,,43.555,-1.45
C2,SC2,3,679442,10-07-2022,173448,220597,19.5,1.07,1.34,111,19.55265,,,,,,35.25,-2.35
C3,SC1,4,762562,19-05-2022,365770,435856,32.12,1.66,1.22,146,31.978672,,,,,,56.18,-4.3
C2,SC2,2,834432,23-03-2022,714865,642533,20.44,0.48,2.17,105,20.785436,,,,,,34.66,-0.4
C2,SC1,8,130164,24-04-2022,796150,569028,45.44,1.08,1.15,86,45.471808,,,,,,84.16,2.6
C3,SC1,5,887778,10-04-2022,286845,642533,47.14,0.67,1.09,139,47.337988,,,,,,80.71,1.65
C2,SC3,4,678825,29-03-2022,781294,554631,77.16,0.44,1.18,133,77.730984,58,17,,1,541129,123.74,1.8
C1,SC1,2,231745,10-06-2022,185952,642533,36.65,1.92,1,14,36.31282,,,,,,58.975,-7.6
C1,SC2,3,199210,23-07-2022,838270,255774,23.09,0.94,1.02,38,23.108472,,,,,,40.635,-1.7
C3,SC2,3,437627,19-05-2022,348749,435856,34.29,0.6,1.29,165,34.526601,,,,,,57.435,0
C4,SC2,2,793686,21-06-2022,639039,255774,25.06,0.79,1.41,222,25.215372,,,,,,41.59,-1.95
C1,SC1,5,639670,10-06-2022,775516,495456,24.17,1.16,1.22,19,24.184502,,,,,,46.255,-0.8
,SC2,3,992877,27-05-2022,885518,255774,39.92,0.37,1.22,165,40.25932,,,,,,65.88,1.15
C1,SC1,6,316800,30-04-2022,505884,791247,39.46,1.18,1.61,15,39.629678,,,,,,71.19,0.1
C4,SC3,3,554190,19-03-2022,611911,791247,35.23,0.19,1.99,260,35.86414,,,,,,58.845,2.05
C1,SC1,3,908018,30-05-2022,409161,702163,18.07,0.16,1.07,26,18.234437,,,,,,33.105,2.2
C3,SC1,6,997998,12-07-2022,826189,113357,59.42,0.15,1.84,137,60.424198,,,,,,101.13,5.25
C1,SC2,6,169336,23-08-2022,360347,495456,43.37,0.03,1.54,40,44.024887,,,,,,77.055,5.85
C1,SC3,8,730503,19-05-2022,903192,539784,42.7,1,1.41,68,42.87507,,,,,,80.05,3
C3,SC2,6,994477,09-05-2022,488014,220597,42.56,0.6,1.1,170,42.7728,,,,,,75.84,3
C3,SC3,3,840076,18-07-2022,931959,800480,35.33,0.78,1.87,183,35.715097,,,,,,58.995,-0.9
C2,SC1,7,819966,07-06-2022,106594,642533,17.21,0.72,1.02,82,17.26163,,,,,,39.815,3.4
C4,SC3,1,506750,17-05-2022,878079,672428,51.49,1.2,1.51,242,51.649619,,,,,,79.235,-5
C3,SC2,1,476393,16-04-2022,363107,373981,48.17,1.37,1.16,164,48.068843,,,,,,74.255,-5.85
C3,SC3,2,544315,02-07-2022,149613,593860,39.8,1.6,1.51,183,39.76418,,,,,,63.7,-6
C3,SC3,1,673008,19-06-2022,444899,435856,24.3,0.57,1.03,187,24.41178,,,,,,38.45,-1.85
C1,SC1,4,239406,24-03-2022,881724,647438,27.89,0.58,1.32,11,28.096386,,,,,,49.835,1.1
C1,SC1,1,373825,23-08-2022,432669,791247,30.7,0.09,1.24,22,31.05305,,,,,,48.05,0.55
C3,SC2,4,533541,17-04-2022,276677,539784,46.2,0.28,1.66,170,46.83756,46,9,,2,827810,77.3,2.6
C3,SC1,1,618201,28-03-2022,952816,435856,15.63,0.92,1.24,141,15.680016,,,,,,25.445,-3.6
C2,SC1,2,764010,21-07-2022,587198,569028,45.36,0.54,1.76,81,45.913392,,,,,,72.04,-0.7
C3,SC2,2,717254,07-06-2022,308686,593860,65.02,0.84,1.32,173,65.332096,46,24,,1,615504,101.53,-2.2
C4,SC2,2,677896,03-06-2022,813191,569028,15.7,0.55,1.41,235,15.83502,,,,,,27.55,-0.75
C1,SC1,3,360201,09-06-2022,634536,194273,68.48,0.08,1.31,19,69.322304,,,,,,108.72,2.6
C3,SC1,4,180213,08-07-2022,305490,928785,30.07,0.79,1.14,139,30.175245,,,,,,53.105,0.05
C2,SC1,2,767985,23-03-2022,348881,791247,59.47,0.38,1.28,77,60.00523,,,,,,93.205,0.1
C2,SC2,5,365598,19-05-2022,461646,702163,92.58,1.27,1.1,96,92.422614,,,,,,148.87,-1.35
C2,SC1,1,754962,20-03-2022,509409,730238,22.53,0.19,1.75,73,22.881468,,,,,,35.795,0.05
C2,SC1,5,111809,22-05-2022,607942,220597,22.64,0.88,1.38,87,22.7532,,,,,,43.96,0.6
C2,SC1,4,895472,15-05-2022,952419,791247,51.64,1.05,1.46,76,51.851724,,,,,,85.46,-1.25
C2,SC3,2,329135,07-08-2022,711463,113357,34.62,0.5,1.35,121,,,,,,,55.93,-0.5
C1,SC1,8,910469,04-03-2022,228472,672428,32.61,0.06,1.05,16,32.932839,,,,,,64.915,7.7
C2,SC2,2,319322,24-04-2022,459104,113357,55.62,0.62,1.86,105,56.309688,,,,,,87.43,-1.1
,SC1,5,713441,20-04-2022,923252,730238,45.6,0.21,1.16,10,46.0332,,,,,,78.4,3.95
C2,SC1,3,328281,24-07-2022,463108,730238,19.23,0.31,1.27,81,19.414608,,,,,,34.845,1.45
C1,SC1,4,806556,17-04-2022,473443,672428,79.99,0.84,1.27,19,80.333957,66,16,,2,769716,127.985,-0.2
C2,SC1,1,364456,09-05-2022,186898,730238,17.66,0.47,1.24,73,17.795982,,,,,,28.49,-1.35
C2,SC2,6,756355,17-03-2022,746950,435856,34.59,2.12,1.4,104,34.340952,,,,,,63.885,-4.6
C4,SC1,7,641852,18-04-2022,860357,569028,28.17,0.98,1.19,217,28.229157,,,,,,56.255,2.1
C2,SC2,6,752935,21-06-2022,345625,730238,50.46,1.48,1.01,95,50.222838,,,,,,87.69,-1.4
C1,SC2,2,170708,10-07-2022,405268,373981,46.34,0.99,1.03,45,46.358536,,,,,,73.51,-2.95
C3,SC3,4,535200,18-05-2022,745304,220597,25.33,0.88,1.3,195,25.436386,49,20,,1,981546,45.995,-0.4
C2,SC3,2,706459,10-06-2022,300249,113357,44.69,0.45,1.65,121,45.22628,46,7,,2,562224,71.035,-0.25
C1,SC2,1,844518,02-07-2022,886114,647438,34.77,0.29,1.41,37,,,,,,,54.155,-0.45
C1,SC2,5,704618,16-05-2022,162391,220597,31.33,1.14,1.65,36,31.489783,,,,,,56.995,-0.7
C2,SC1,8,286286,12-06-2022,532299,569028,38.22,0.74,1.35,87,38.453142,,,,,,73.33,4.3
C1,SC1,4,389065,07-08-2022,162391,593860,42.34,0.68,2.01,22,42.903122,,,,,,71.51,0.6
C2,SC2,5,558365,10-03-2022,699051,791247,24.16,0.25,1.46,97,24.452336,,,,,,46.24,3.75
C4,SC1,3,693559,19-04-2022,506186,194273,30.96,0.06,1.64,217,31.449168,,,,,,52.44,2.7
C2,SC1,1,522947,16-07-2022,430512,730238,21.06,0.07,1.23,86,21.304296,44,27,,2,799185,33.59,0.65
C1,SC2,3,602461,09-07-2022,158180,791247,85.7,1.39,2.28,41,86.46273,,,,,,134.55,-3.95
C2,SC1,9,840525,04-03-2022,747745,647438,47.1,1.18,1.32,81,47.16594,,,,,,88.65,3.1
C4,SC1,4,912855,27-06-2022,543844,569028,17.11,1.35,1.17,218,17.079202,,,,,,33.665,-2.75
C1,SC1,3,326739,02-06-2022,360347,194273,50.33,1.08,1.53,24,50.556485,,,,,,81.495,-2.4
C4,SC1,3,700881,24-07-2022,872610,255774,46.94,0.75,,214,47.22164,,,,,,76.41,-0.75
C1,SC1,8,828680,11-05-2022,820651,928785,34.72,0.09,1.21,15,35.108864,,,,,,68.08,7.55
C3,SC1,4,957984,17-06-2022,429758,220597,23,0.37,1.14,147,23.1771,,,,,,42.5,2.15
C4,SC3,2,294886,01-05-2022,115889,495456,26.07,2.12,1.15,249,25.817121,,,,,,43.105,-8.6
C2,SC1,5,307317,11-04-2022,545917,373981,21.48,1.17,1.07,82,21.45852,,,,,,42.22,-0.85
C2,SC1,1,532679,19-04-2022,752426,554631,21.95,1.54,1.01,89,21.833665,48,11,,1,716705,34.925,-6.7
C4,SC1,1,966603,28-05-2022,614921,435856,20.98,2.24,1.48,207,20.820552,,,,,,33.47,-10.2
C4,SC2,2,454988,03-05-2022,167159,255774,39.06,1.05,1.02,234,39.048282,,,,,,62.59,-3.25
C1,SC2,6,876390,20-03-2022,346715,928785,19.12,0.99,1.23,43,19.165888,50,11,,2,585624,40.68,1.05
C3,SC2,4,336216,30-07-2022,164847,672428,15.36,0.71,1.13,170,15.424512,,,,,,31.04,0.45
C1,SC1,2,713895,13-07-2022,286644,709568,41.61,0.08,1.07,25,42.021939,,,,,,66.415,1.6
C4,SC2,3,693921,25-07-2022,840267,730238,48.73,0.91,1.07,220,48.807968,,,,,,79.095,-1.55
C1,SC2,3,210063,31-05-2022,389671,554631,36.06,0.36,1.82,41,36.586476,36,8,,2,501335,60.09,1.2
C5,SC3,2,641632,18-06-2022,456515,539784,46.34,0.57,1.38,319,46.715354,,,,,,73.51,-0.85
C1,SC2,1,304655,27-06-2022,392198,800480,48.75,1.18,1.02,41,48.672,,,,,,75.125,-4.9
C2,SC1,8,914346,08-08-2022,570544,113357,20.81,0.08,1.31,82,21.065963,,,,,,47.215,7.6
C1,SC2,2,374664,08-04-2022,624290,642533,34.57,0.35,1.21,45,34.867302,,,,,,55.855,0.25
C4,SC2,2,271549,07-05-2022,491196,730238,18.53,1.07,1.25,222,18.563354,,,,,,31.795,-3.35
C2,SC2,3,249953,04-05-2022,491196,113357,41.18,0.61,1.14,104,41.398254,,,,,,67.77,-0.05
C2,SC2,2,411501,05-03-2022,375219,194273,44.54,1.32,1.2,110,44.486552,,,,,,70.81,-4.6
C1,SC2,,912460,11-08-2022,827879,672428,39.2,1.36,1.03,41,39.07064,38,20,,1,573358,64.8,-3.8
C4,SC1,8,820354,01-08-2022,620387,194273,30.78,0.32,1.34,218,31.093956,,,,,,62.17,6.4
C4,SC3,3,302933,31-05-2022,417893,373981,22.93,0.22,1.43,259,23.207453,,,,,,40.395,1.9
C1,SC3,1,179309,19-03-2022,475864,113357,86.5,0.41,1.78,56,87.68505,56,17,,2,575688,131.75,-1.05
C5,SC1,4,580366,17-06-2022,126562,373981,15.92,0,1.65,281,16.18268,,,,,,31.88,4
C2,SC2,6,734894,13-04-2022,362378,702163,35.46,1.11,1.24,104,35.506098,,,,,,65.19,0.45
C2,SC1,6,333181,16-05-2022,390431,642533,51.72,0.56,1.94,81,52.433736,,,,,,89.58,3.2
C1,SC2,5,928234,25-08-2022,817437,702163,26.26,0.63,1.28,36,26.43069,,,,,,49.39,1.85
C1,SC1,8,261089,10-06-2022,925126,593860,60.1,0.58,1.18,26,60.4606,,,,,,106.15,5.1
,SC1,3,697494,25-05-2022,264324,194273,54.53,0.36,1.16,148,54.96624,,,,,,87.795,1.2
C1,SC2,5,366728,23-04-2022,620157,730238,15.97,0.08,1.46,41,16.190386,,,,,,33.955,4.6
C4,SC1,3,549255,11-06-2022,904687,800480,91.04,1.73,1.57,209,90.894336,,,,,,142.56,-5.65
C4,SC1,1,131460,07-05-2022,210100,709568,17.07,0.56,1.41,214,17.215095,,,,,,27.605,-1.8
C1,SC1,3,440006,19-03-2022,588227,220597,58.96,0.65,1.98,26,59.744168,,,,,,94.44,-0.25
C1,SC1,7,311943,20-07-2022,555632,647438,53.08,0.95,1.04,19,53.127772,57,26,,1,710230,93.62,2.25
C1,SC3,4,320227,11-08-2022,186898,373981,26.48,0.34,1.3,65,26.734208,,,,,,47.72,2.3
C3,SC3,3,800753,01-04-2022,628017,255774,67.03,0.47,1.66,181,67.827657,,,,,,106.545,0.65
C2,SC1,1,720536,19-04-2022,604632,373981,33.25,0.88,1.39,81,33.419575,,,,,,51.875,-3.4
C3,SC1,3,675234,28-04-2022,297743,435856,22.85,0.69,1.25,144,22.97796,,,,,,40.275,-0.45
C1,SC3,5,125469,08-04-2022,157180,373981,40.57,0.53,1.88,55,41.117695,50,14,,2,567140,70.855,2.35
C3,SC3,3,454004,10-04-2022,714865,593860,44.29,0.28,1.04,195,44.626604,,,,,,72.435,1.6
C4,SC1,5,384206,02-07-2022,149613,495456,23.46,0.92,2.14,208,23.746212,,,,,,45.19,0.4
C1,SC3,2,907270,24-04-2022,797840,539784,45.29,0.65,2.04,58,45.919531,,,,,,71.935,-1.25
C3,SC1,1,499948,01-08-2022,355984,495456,53.62,0.36,1.2,149,54.070408,,,,,,82.43,-0.8
C1,SC3,1,813570,19-03-2022,973091,554631,26.88,0.79,1.02,55,26.941824,,,,,,42.32,-2.95
C3,SC1,2,187186,17-08-2022,473443,194273,20.8,0.29,1.5,148,21.05168,66,16,,2,769716,35.2,0.55
C2,SC2,4,868087,16-07-2022,172157,642533,38.42,0.79,1.62,99,38.738886,,,,,,65.63,0.05
C3,SC1,3,847712,11-08-2022,386247,928785,66.1,0.65,1.56,150,66.70151,,,,,,105.15,-0.25
C4,SC1,3,263414,01-03-2022,284053,194273,19.94,0.36,1.51,216,20.16931,,,,,,35.91,1.2
C4,SC2,2,558375,03-07-2022,386416,730238,33.29,0.87,1.7,222,33.566307,,,,,,53.935,-2.35
C1,SC2,6,612391,11-04-2022,228472,791247,34.01,0.3,1.16,40,34.302486,,,,,,63.015,4.5
C2,SC1,1,702504,22-03-2022,475864,709568,19.25,1.17,1.07,88,19.23075,56,17,,2,575688,30.875,-4.85
C3,SC3,4,177363,15-08-2022,545189,495456,87.23,0.26,1.14,178,87.997624,,,,,,138.845,2.7
C1,SC1,8,471261,09-08-2022,709481,928785,30.23,1.25,1.08,26,30.178609,,,,,,61.345,1.75
C1,SC3,5,350635,20-06-2022,692569,569028,29.26,,1.03,56,29.14296,,,,,,53.89,-2.15
C1,SC2,3,612110,02-07-2022,298229,800480,36.29,0.28,1.46,38,36.718222,,,,,,60.435,1.6
C1,SC2,4,272424,03-08-2022,895722,220597,49.42,0.32,1.01,40,49.760998,45,19,,1,573128,82.13,2.4
C2,SC1,3,248036,21-08-2022,547596,373981,83.18,0.77,1.37,76,83.67908,,,,,,130.77,-0.85
C1,SC1,7,752381,11-06-2022,871032,255774,17.83,0.16,1.16,19,18.0083,,,,,,40.745,6.2
C4,SC2,6,712011,13-06-2022,106594,800480,22.73,1.58,1.92,234,22.807282,,,,,,46.095,-1.9
C4,SC1,4,581354,19-03-2022,429561,672428,30,0.12,1.36,203,30.372,,,,,,53,3.4
C1,SC2,2,448487,09-08-2022,173274,539784,70.65,0.13,1.35,50,71.51193,,,,,,109.975,1.35
C3,SC2,1,952915,03-03-2022,718760,554631,41.58,0.59,1.21,159,41.837796,,,,,,64.37,-1.95
C1,SC1,7,876994,10-05-2022,303379,495456,31.63,2.08,1.24,14,31.364308,,,,,,61.445,-3.4
C2,SC2,2,824690,13-05-2022,256508,647438,16.25,0.52,1.63,103,16.430375,,,,,,28.375,-0.6
C3,SC1,2,407285,20-08-2022,822925,730238,23.22,1.91,1.25,137,23.066748,,,,,,38.83,-7.55
C1,SC2,2,145258,03-03-2022,134306,791247,30.6,1.06,1.38,35,30.69792,,,,,,49.9,-3.3
C4,SC2,2,425806,19-04-2022,191586,791247,43.25,0.49,1.54,223,43.704125,,,,,,68.875,-0.45
C2,SC3,2,198655,30-04-2022,830659,194273,32,0.12,1.77,129,32.528,,,,,,52,1.4
C2,SC1,4,148401,29-06-2022,736261,647438,88.53,0.23,1.13,88,89.32677,,,,,,140.795,2.85
C1,SC3,4,768995,24-05-2022,134567,702163,64.18,0.81,1.7,63,64.751202,,,,,,104.27,-0.05
C1,SC2,3,164278,21-04-2022,889918,709568,29.35,0.51,1.73,31,29.70807,20,21,,1,766279,50.025,0.45
C4,SC1,4,998355,30-07-2022,536309,730238,68.08,0.91,1.18,,68.263816,,,,,,110.12,-0.55
C2,SC2,5,781935,07-07-2022,911425,194273,23.33,1.2,1.16,97,23.320668,34,9,,3,724552,44.995,-1
C2,SC1,2,622931,06-06-2022,570544,539784,26.17,1.16,1.65,86,26.298233,,,,,,43.255,-3.8
C1,SC2,9,539634,04-06-2022,386247,373981,50.99,1.13,1.1,44,50.974703,,,,,,94.485,3.35
C3,SC2,5,601450,19-08-2022,375184,642533,18.66,0.55,1.24,171,18.788754,,,,,,37.99,2.25
C4,SC2,3,638566,13-04-2022,766055,539784,54.06,0.99,1.25,223,54.200556,,,,,,87.09,-1.95
C2,SC1,1,971164,15-08-2022,413932,539784,42.22,0.56,1.45,88,42.595758,,,,,,65.33,-1.8
C1,SC3,3,241457,14-04-2022,284053,647438,23.27,1.19,1.62,56,23.370061,,,,,,40.905,-2.95
C1,SC1,3,907667,22-06-2022,362378,593860,29.06,1.19,1.04,19,29.01641,,,,,,49.59,-2.95
C1,SC1,4,954354,15-07-2022,413390,435856,38.75,1.28,1.33,26,38.769375,,,,,,66.125,-2.4
C1,SC2,3,612308,28-08-2022,974417,709568,22.01,0.3,,50,22.269718,,,,,,39.015,1.5
C2,SC1,2,448082,29-05-2022,299656,800480,49.24,0.35,1.81,86,49.958904,,,,,,77.86,0.25
C1,SC1,6,760944,14-07-2022,184254,642533,35.18,0.16,1.37,11,35.605678,,,,,,64.77,5.2
C5,SC1,4,264606,02-05-2022,985993,255774,32.23,1.68,1.12,274,32.049512,,,,,,56.345,-4.4
C5,SC1,1,869123,02-03-2022,830054,194273,54.88,0.84,1.29,262,55.12696,54,15,,2,592725,84.32,-3.2
C2,SC1,8,963282,09-03-2022,834246,800480,20.67,0.34,1.7,73,,65,28,,2,607721,47.005,6.3
C1,SC1,7,246881,21-04-2022,842733,255774,20.86,0.45,1.88,19,21.158298,,,,,,45.29,4.75
C2,SC2,6,384133,21-06-2022,706806,709568,34.61,0.25,1.47,99,35.032242,,,,,,63.915,4.75
C1,SC1,6,430760,30-07-2022,226964,569028,47.57,0.24,1.17,10,48.012401,,,,,,83.355,4.8
C4,SC3,2,842414,15-08-2022,289082,255774,31.47,0.32,1.51,242,31.844493,43,7,,2,945859,51.205,0.4
C4,SC2,5,630852,22-04-2022,725314,255774,22.24,1.39,1.14,223,22.1844,,,,,,43.36,-1.95
C1,SC1,4,389926,01-04-2022,305990,730238,54.85,1.97,1.64,26,54.668995,,,,,,90.275,-5.85
C2,SC1,6,105962,02-03-2022,509409,194273,28.68,1.48,1.73,84,28.7517,,,,,,55.02,-1.4
C4,SC2,5,640841,07-04-2022,586082,642533,15.3,1.73,1.23,222,15.2235,,,,,,32.95,-3.65
C3,SC1,4,731536,14-04-2022,375184,672428,47.79,0.41,1.38,148,48.253563,,,,,,79.685,1.95
C1,SC2,6,409561,02-05-2022,736677,220597,45.68,1.27,1.51,50,45.789632,,,,,,80.52,-0.35
C1,SC2,3,722734,21-08-2022,956761,791247,41.41,0.53,1.2,50,41.687447,,,,,,68.115,0.35
C5,SC1,3,917853,06-06-2022,449685,647438,45.35,0.63,1.51,274,45.74908,,,,,,74.025,-0.15
C1,SC2,7,503742,17-05-2022,328433,642533,46.54,0.43,1.86,48,47.205522,,,,,,83.81,4.85
C2,SC1,2,987584,21-04-2022,952816,800480,33.59,0.7,1.59,81,33.888951,,,,,,54.385,-1.5
C3,SC1,11,139690,12-03-2022,272747,791247,33.43,2,1.41,152,33.232763,56,19,,1,611263,72.145,1
C1,SC1,4,489627,09-05-2022,966353,495456,16.24,1.32,1.13,16,16.209144,,,,,,32.36,-2.6
C2,SC1,2,150388,08-04-2022,698811,800480,34.95,0.34,1.7,86,35.42532,,,,,,56.425,0.3
C3,SC1,1,959616,10-06-2022,525412,928785,57.41,2.58,1.7,146,56.904792,,,,,,88.115,-11.9
C1,SC1,1,508889,30-04-2022,545917,730238,51.09,0.07,2.64,19,52.403013,,,,,,78.635,0.65
C2,SC3,3,971768,17-07-2022,889081,194273,52,0.14,1.12,127,52.5096,62,13,,1,598071,84,2.3
C3,SC3,3,633923,21-06-2022,537214,554631,33.85,0.68,1.22,187,34.03279,,,,,,56.775,-0.4
C1,SC2,4,827525,02-05-2022,895680,255774,16.13,0.93,1.2,50,16.173551,45,17,,1,742995,32.195,-0.65
,SC2,2,563305,16-08-2022,316132,194273,17.7,0.56,1.23,239,17.81859,,,,,,30.55,-0.8
C1,SC1,2,639041,26-05-2022,908498,791247,48.15,1.55,1.67,19,48.20778,,,,,,76.225,-5.75
C3,SC2,7,147050,04-05-2022,719975,113357,53.58,0.88,1.62,165,53.976492,48,22,,2,895387,94.37,2.6
C3,SC1,6,148998,16-04-2022,255137,113357,19.27,1.08,1.26,149,19.304686,,,,,,40.905,0.6
C4,SC1,4,506983,17-06-2022,702506,702163,45.16,0.39,1.54,211,45.67934,44,13,,3,573486,75.74,2.05
C2,SC1,5,339210,12-08-2022,344094,554631,47.3,1.39,1.36,88,47.28581,32,20,,2,641635,80.95,-1.95
C2,SC1,1,924733,26-04-2022,382960,593860,43.41,0.26,1.33,82,43.874487,,,,,,67.115,-0.3
C1,SC2,2,875059,22-03-2022,491849,255774,62.36,1.21,1.18,48,62.341292,,,,,,97.54,-4.05
C1,SC1,6,483008,15-05-2022,570215,539784,20.87,0.36,1.6,18,21.128788,,,,,,43.305,4.2
C1,SC2,4,885831,12-08-2022,170566,495456,18.4,0.25,1.6,46,18.6484,,,,,,35.6,2.75
C2,SC3,2,765507,18-05-2022,702819,539784,60.21,0.36,1.27,124,60.757911,,,,,,94.315,0.2
C4,SC1,3,239531,15-07-2022,405268,642533,18.51,0.79,1.6,200,18.659931,,,,,,33.765,-0.95
C1,SC1,2,528750,24-04-2022,229912,593860,66.15,1.35,1.79,25,66.44106,41,18,,1,895102,103.225,-4.75
C1,SC1,6,908003,01-06-2022,140064,800480,42.32,0.57,1.02,19,42.51044,,,,,,75.48,3.15
C2,SC3,2,612173,30-04-2022,830054,709568,42.12,0.89,1.2,117,42.250572,54,15,,2,592725,67.18,-2.45
C3,SC1,1,601994,30-05-2022,106594,730238,23.97,1.51,1.02,137,23.852547,,,,,,37.955,-6.55
C2,SC2,5,735904,22-03-2022,582485,435856,18.85,1.26,1.16,104,18.83115,,,,,,38.275,-1.3
